DateTime,SerialNum,Operator,Trial,Serial,CharName,X Pos,Y Pos,Z Pos,TP Measure,Diameter,Length,PassTP,PassDiameter,PassLength,PassTot
06324_134256,EXT1C0070008018000277700000064334111A,1,2,064,C31A,0,0,0,0,0,0.055,TRUE,TRUE,TRUE,TRUE
06324_134256,EXT1C0070008018000277700000064334111A,1,2,064,C37A,0,0,0,0,0,3.364,TRUE,TRUE,FALSE,FALSE
06324_134256,EXT1C0070008018000277700000064334111A,1,2,064,C50A,0,0,0,0,0,0.1,TRUE,TRUE,TRUE,TRUE
06324_134256,EXT1C0070008018000277700000064334111A,1,2,064,C31B,0,0,0,0,0,0.05,TRUE,TRUE,TRUE,TRUE
06324_134256,EXT1C0070008018000277700000064334111A,1,2,064,C37B,0,0,0,0,0,3.382,TRUE,TRUE,FALSE,FALSE
06324_134256,EXT1C0070008018000277700000064334111A,1,2,064,C50B,0,0,0,0,0,0.073,TRUE,TRUE,TRUE,TRUE
06324_134256,EXT1C0070008018000277700000064334111A,1,2,064,C52,0,0,0,0,1.19461,7.55232,TRUE,TRUE,TRUE,TRUE
06324_134434,EXT1C0070008018000277700000211405211A,1,2,211,C2_3,-48.262,95.776,0,0.153,7.028,10.93,TRUE,TRUE,TRUE,TRUE
06324_134434,EXT1C0070008018000277700000211405211A,1,2,211,C4A,-99.323,-12.066,0,0.451,7.934,0,TRUE,TRUE,TRUE,TRUE
06324_134434,EXT1C0070008018000277700000211405211A,1,2,211,C4B,-99.296,-108,0,0.393,7.944,0,TRUE,TRUE,TRUE,TRUE
06324_134434,EXT1C0070008018000277700000211405211A,1,2,211,C4C,-84.47,-182.964,0,0.347,7.97,0,TRUE,TRUE,TRUE,TRUE
06324_134434,EXT1C0070008018000277700000211405211A,1,2,211,C4D,-29.021,-183.001,0,0.241,8.084,0,TRUE,TRUE,TRUE,TRUE
06324_134434,EXT1C0070008018000277700000211405211A,1,2,211,C4E,-29.045,-108.022,0,0.292,8.102,0,TRUE,FALSE,TRUE,FALSE
06324_134434,EXT1C0070008018000277700000211405211A,1,2,211,C4F,-29.015,-12.039,0,0.26,8.126,0,TRUE,FALSE,TRUE,FALSE
06324_134434,EXT1C0070008018000277700000211405211A,1,2,211,C4G,-29.042,97.931,0,0.29,8.028,0,TRUE,TRUE,TRUE,TRUE
06324_134434,EXT1C0070008018000277700000211405211A,1,2,211,C4H,-99.268,97.935,0,0.344,7.876,0,TRUE,FALSE,TRUE,FALSE
06324_134434,EXT1C0070008018000277700000211405211A,1,2,211,C11,-48.32,-180.848,0,0.258,7.024,0,TRUE,TRUE,TRUE,TRUE
06324_134434,EXT1C0070008018000277700000211405211A,1,2,211,C13A,-65.486,91.87,0,0.398,6.77,0,TRUE,TRUE,TRUE,TRUE
06324_134434,EXT1C0070008018000277700000211405211A,1,2,211,C13B,-90.855,-123.141,0,0.466,6.756,0,TRUE,TRUE,TRUE,TRUE
06324_134434,EXT1C0070008018000277700000211405211A,1,2,211,C17A,65.801,-285.02,0,0.344,42.573,0,TRUE,TRUE,TRUE,TRUE
06324_134434,EXT1C0070008018000277700000211405211A,1,2,211,C17B,65.752,274.542,0,0.257,42.585,0,TRUE,TRUE,TRUE,TRUE
06324_134434,EXT1C0070008018000277700000211405211A,1,2,211,C18A,65.832,-284.913,0,0.44,36.285,0,TRUE,TRUE,TRUE,TRUE
06324_134434,EXT1C0070008018000277700000211405211A,1,2,211,C18B,65.833,274.499,0,0.406,36.166,0,TRUE,TRUE,TRUE,TRUE
06324_134434,EXT1C0070008018000277700000211405211A,1,2,211,C26A,0,345.116,35.638,0.665,7.232,0,FALSE,TRUE,TRUE,FALSE
06324_134434,EXT1C0070008018000277700000211405211A,1,2,211,C26B,0,120.097,35.75,0.445,7.282,0,TRUE,FALSE,TRUE,FALSE
06324_134434,EXT1C0070008018000277700000211405211A,1,2,211,C26C,0,-195.069,36.124,0.375,7.232,0,TRUE,TRUE,TRUE,TRUE
06324_134434,EXT1C0070008018000277700000211405211A,1,2,211,C26D,0,-344.992,36.019,0.139,7.228,0,TRUE,TRUE,TRUE,TRUE
06324_134434,EXT1C0070008018000277700000211405211A,1,2,211,C27A,0,314.124,35.657,0.729,10.018,0,FALSE,TRUE,TRUE,FALSE
06324_134434,EXT1C0070008018000277700000211405211A,1,2,211,C27B,0,245.538,35.674,0.657,10.022,0,FALSE,TRUE,TRUE,FALSE
06324_134434,EXT1C0070008018000277700000211405211A,1,2,211,C27C,0,-245.503,36.055,0.109,10.05,0,TRUE,TRUE,TRUE,TRUE
06324_134434,EXT1C0070008018000277700000211405211A,1,2,211,C27D,0,-313.591,36.083,0.835,10.006,0,FALSE,TRUE,TRUE,FALSE
06324_134434,EXT1C0070008018000277700000211405211A,1,2,211,C31A,0,0,0,0,0,0.062,TRUE,TRUE,TRUE,TRUE
06324_134434,EXT1C0070008018000277700000211405211A,1,2,211,C37A,0,0,0,0,0,3.438,TRUE,TRUE,TRUE,TRUE
06324_134434,EXT1C0070008018000277700000211405211A,1,2,211,C50A,0,0,0,0,0,0.104,TRUE,TRUE,TRUE,TRUE
06324_134434,EXT1C0070008018000277700000211405211A,1,2,211,C31B,0,0,0,0,0,0.09,TRUE,TRUE,TRUE,TRUE
06324_134434,EXT1C0070008018000277700000211405211A,1,2,211,C37B,0,0,0,0,0,3.481,TRUE,TRUE,TRUE,TRUE
06324_134434,EXT1C0070008018000277700000211405211A,1,2,211,C50B,0,0,0,0,0,0.091,TRUE,TRUE,TRUE,TRUE
06324_134434,EXT1C0070008018000277700000211405211A,1,2,211,C52,0,0,0,0,1.18931,7.59382,TRUE,TRUE,TRUE,TRUE
06324_134613,EXT1C0070008018000277700000063332611A,1,2,063,C2_3,-48.127,95.749,0,0.265,6.968,10.892,TRUE,TRUE,TRUE,TRUE
06324_134613,EXT1C0070008018000277700000063332611A,1,2,063,C4A,-99.075,-12.137,0,0.089,7.9,0,TRUE,TRUE,TRUE,TRUE
06324_134613,EXT1C0070008018000277700000063332611A,1,2,063,C4B,-99.061,-108.038,0,0.108,7.9,0,TRUE,TRUE,TRUE,TRUE
06324_134613,EXT1C0070008018000277700000063332611A,1,2,063,C4C,-84.256,-182.979,0,0.097,8.036,0,TRUE,TRUE,TRUE,TRUE
06324_134613,EXT1C0070008018000277700000063332611A,1,2,063,C4D,-28.859,-182.989,0,0.084,7.94,0,TRUE,TRUE,TRUE,TRUE
06324_134613,EXT1C0070008018000277700000063332611A,1,2,063,C4E,-28.821,-108.013,0,0.16,7.946,0,TRUE,TRUE,TRUE,TRUE
06324_134613,EXT1C0070008018000277700000063332611A,1,2,063,C4F,-28.836,-12.112,0,0.13,7.926,0,TRUE,TRUE,TRUE,TRUE
06324_134613,EXT1C0070008018000277700000063332611A,1,2,063,C4G,-28.878,97.905,0,0.046,7.902,0,TRUE,TRUE,TRUE,TRUE
06324_134613,EXT1C0070008018000277700000063332611A,1,2,063,C4H,-99.032,97.863,0,0.155,7.844,0,TRUE,FALSE,TRUE,FALSE
06324_134613,EXT1C0070008018000277700000063332611A,1,2,063,C11,-48.12,-180.852,0,0.19,7.006,0,TRUE,TRUE,TRUE,TRUE
06324_134613,EXT1C0070008018000277700000063332611A,1,2,063,C13A,-65.299,91.81,0,0.019,6.784,0,TRUE,TRUE,TRUE,TRUE
06324_134613,EXT1C0070008018000277700000063332611A,1,2,063,C13B,-90.596,-123.183,0,0.077,6.734,0,TRUE,TRUE,TRUE,TRUE
06324_134613,EXT1C0070008018000277700000063332611A,1,2,063,C17A,65.801,-285.02,0,0.344,42.573,0,TRUE,TRUE,TRUE,TRUE
06324_134613,EXT1C0070008018000277700000063332611A,1,2,063,C17B,65.917,274.022,0,1.115,43.22,0,FALSE,FALSE,TRUE,FALSE
06324_134613,EXT1C0070008018000277700000063332611A,1,2,063,C18A,65.832,-284.913,0,0.44,36.285,0,TRUE,TRUE,TRUE,TRUE
06324_134613,EXT1C0070008018000277700000063332611A,1,2,063,C18B,66.209,273.959,0,1.585,37.131,0,FALSE,FALSE,TRUE,FALSE
06324_134613,EXT1C0070008018000277700000063332611A,1,2,063,C26A,0,344.985,35.244,1.411,7.216,0,FALSE,TRUE,TRUE,FALSE
06324_134613,EXT1C0070008018000277700000063332611A,1,2,063,C26B,0,119.939,35.733,0.45,7.248,0,TRUE,TRUE,TRUE,TRUE
06324_134613,EXT1C0070008018000277700000063332611A,1,2,063,C26C,0,-194.978,35.856,0.192,7.188,0,TRUE,TRUE,TRUE,TRUE
06324_134613,EXT1C0070008018000277700000063332611A,1,2,063,C26D,0,-345.063,35.257,1.391,7.204,0,FALSE,TRUE,TRUE,FALSE
06324_134613,EXT1C0070008018000277700000063332611A,1,2,063,C27A,0,313.987,35.465,1.069,10.02,0,FALSE,TRUE,TRUE,FALSE
06324_134613,EXT1C0070008018000277700000063332611A,1,2,063,C27B,0,245.491,35.558,0.884,10.028,0,FALSE,TRUE,TRUE,FALSE
06324_134613,EXT1C0070008018000277700000063332611A,1,2,063,C27C,0,-245.507,35.706,0.589,10.036,0,FALSE,TRUE,TRUE,FALSE
06324_134613,EXT1C0070008018000277700000063332611A,1,2,063,C27D,0,-313.948,35.402,1.201,10.038,0,FALSE,TRUE,TRUE,FALSE
06324_134614,EXT1C0070008018000277700000063332611A,1,2,063,C31A,0,0,0,0,0,0,0,0,0,0
06324_134615,EXT1C0070008018000277700000063332611A,1,2,063,C37A,0,0,0,0,0,0,0,0,0,0
06324_134616,EXT1C0070008018000277700000063332611A,1,2,063,C50A,0,0,0,0,0,0,0,0,0,0
06324_134613,EXT1C0070008018000277700000063332611A,1,2,063,C31B,0,0,0,0,0,0.039,TRUE,TRUE,TRUE,TRUE
06324_134613,EXT1C0070008018000277700000063332611A,1,2,063,C37B,0,0,0,0,0,3.364,TRUE,TRUE,FALSE,FALSE
06324_134613,EXT1C0070008018000277700000063332611A,1,2,063,C50B,0,0,0,0,0,0.118,TRUE,TRUE,TRUE,TRUE
06324_134613,EXT1C0070008018000277700000063332611A,1,2,063,C52,0,0,0,0,1.2619,7.58355,TRUE,TRUE,TRUE,TRUE
06324_134751,EXT1C0070008018000277700000214332611A,1,2,214,C2_3,-48.326,95.745,0,0.177,6.988,10.878,TRUE,TRUE,TRUE,TRUE
06324_134751,EXT1C0070008018000277700000214332611A,1,2,214,C4A,-99.262,-12.131,0,0.329,7.974,0,TRUE,TRUE,TRUE,TRUE
06324_134751,EXT1C0070008018000277700000214332611A,1,2,214,C4B,-99.232,-108.046,0,0.28,7.94,0,TRUE,TRUE,TRUE,TRUE
06324_134751,EXT1C0070008018000277700000214332611A,1,2,214,C4C,-84.391,-182.975,0,0.189,7.996,0,TRUE,TRUE,TRUE,TRUE
06324_134751,EXT1C0070008018000277700000214332611A,1,2,214,C4D,-28.976,-182.992,0,0.152,8.15,0,TRUE,FALSE,TRUE,FALSE
06324_134751,EXT1C0070008018000277700000214332611A,1,2,214,C4E,-28.984,-108.016,0,0.171,8.164,0,TRUE,FALSE,TRUE,FALSE
06324_134751,EXT1C0070008018000277700000214332611A,1,2,214,C4F,-28.99,-12.064,0,0.193,8.158,0,TRUE,FALSE,TRUE,FALSE
06324_134751,EXT1C0070008018000277700000214332611A,1,2,214,C4G,-29.048,97.89,0,0.297,8.1,0,TRUE,TRUE,TRUE,TRUE
06324_134751,EXT1C0070008018000277700000214332611A,1,2,214,C4H,-99.262,97.852,0,0.337,7.906,0,TRUE,TRUE,TRUE,TRUE
06324_134751,EXT1C0070008018000277700000214332611A,1,2,214,C11,-48.27,-180.845,0,0.166,7.036,0,TRUE,TRUE,TRUE,TRUE
06324_134751,EXT1C0070008018000277700000214332611A,1,2,214,C13A,-65.473,91.839,0,0.354,6.826,0,TRUE,TRUE,TRUE,TRUE
06324_134751,EXT1C0070008018000277700000214332611A,1,2,214,C13B,-90.937,-123.17,0,0.617,6.772,0,TRUE,TRUE,TRUE,TRUE
06324_134751,EXT1C0070008018000277700000214332611A,1,2,214,C17A,65.764,-285.022,0,0.272,42.535,0,TRUE,TRUE,TRUE,TRUE
06324_134751,EXT1C0070008018000277700000214332611A,1,2,214,C17B,65.821,274.525,0,0.384,42.56,0,TRUE,TRUE,TRUE,TRUE
06324_134751,EXT1C0070008018000277700000214332611A,1,2,214,C18A,65.817,-284.938,0,0.394,36.317,0,TRUE,FALSE,TRUE,FALSE
06324_134751,EXT1C0070008018000277700000214332611A,1,2,214,C18B,65.896,274.452,0,0.54,36.149,0,TRUE,TRUE,TRUE,TRUE
06324_134751,EXT1C0070008018000277700000214332611A,1,2,214,C26A,0,344.987,36.184,0.468,7.242,0,TRUE,TRUE,TRUE,TRUE
06324_134751,EXT1C0070008018000277700000214332611A,1,2,214,C26B,0,119.904,36.188,0.514,7.296,0,FALSE,FALSE,TRUE,FALSE
06324_134751,EXT1C0070008018000277700000214332611A,1,2,214,C26C,0,-194.978,35.778,0.347,7.252,0,TRUE,TRUE,TRUE,TRUE
06324_134751,EXT1C0070008018000277700000214332611A,1,2,214,C26D,0,-344.998,35.895,0.11,7.276,0,TRUE,TRUE,TRUE,TRUE
06324_134751,EXT1C0070008018000277700000214332611A,1,2,214,C27A,0,313.989,36.219,0.438,10.04,0,TRUE,TRUE,TRUE,TRUE
06324_134751,EXT1C0070008018000277700000214332611A,1,2,214,C27B,0,245.386,36.182,0.429,10.04,0,TRUE,TRUE,TRUE,TRUE
06324_134751,EXT1C0070008018000277700000214332611A,1,2,214,C27C,0,-245.475,35.971,0.077,10.058,0,TRUE,TRUE,TRUE,TRUE
06324_134751,EXT1C0070008018000277700000214332611A,1,2,214,C27D,0,-313.631,35.955,0.743,10.02,0,FALSE,TRUE,TRUE,FALSE
06324_134751,EXT1C0070008018000277700000214332611A,1,2,214,C31A,0,0,0,0,0,0.102,TRUE,TRUE,FALSE,FALSE
06324_134751,EXT1C0070008018000277700000214332611A,1,2,214,C37A,0,0,0,0,0,3.491,TRUE,TRUE,TRUE,TRUE
06324_134751,EXT1C0070008018000277700000214332611A,1,2,214,C50A,0,0,0,0,0,0.115,TRUE,TRUE,TRUE,TRUE
06324_134751,EXT1C0070008018000277700000214332611A,1,2,214,C31B,0,0,0,0,0,0.089,TRUE,TRUE,TRUE,TRUE
06324_134751,EXT1C0070008018000277700000214332611A,1,2,214,C37B,0,0,0,0,0,3.492,TRUE,TRUE,TRUE,TRUE
06324_134751,EXT1C0070008018000277700000214332611A,1,2,214,C50B,0,0,0,0,0,0.101,TRUE,TRUE,TRUE,TRUE
06324_134751,EXT1C0070008018000277700000214332611A,1,2,214,C52,0,0,0,0,1.2458,7.62481,TRUE,TRUE,TRUE,TRUE
06324_135702,EXT1C0070008018000277700000214332611A,1,3,214,C2_3,-48.327,95.737,0,0.171,6.972,10.889,TRUE,TRUE,TRUE,TRUE
06324_135702,EXT1C0070008018000277700000214332611A,1,3,214,C4A,-99.255,-12.13,0,0.316,7.966,0,TRUE,TRUE,TRUE,TRUE
06324_135702,EXT1C0070008018000277700000214332611A,1,3,214,C4B,-99.232,-108.052,0,0.284,7.936,0,TRUE,TRUE,TRUE,TRUE
06324_135702,EXT1C0070008018000277700000214332611A,1,3,214,C4C,-84.401,-182.982,0,0.204,7.996,0,TRUE,TRUE,TRUE,TRUE
06324_135702,EXT1C0070008018000277700000214332611A,1,3,214,C4D,-28.969,-182.994,0,0.139,8.164,0,TRUE,FALSE,TRUE,FALSE
06324_135702,EXT1C0070008018000277700000214332611A,1,3,214,C4E,-28.979,-108.025,0,0.165,8.156,0,TRUE,FALSE,TRUE,FALSE
06324_135702,EXT1C0070008018000277700000214332611A,1,3,214,C4F,-28.974,-12.064,0,0.165,8.172,0,TRUE,FALSE,TRUE,FALSE
06324_135702,EXT1C0070008018000277700000214332611A,1,3,214,C4G,-29.046,97.887,0,0.293,8.096,0,TRUE,TRUE,TRUE,TRUE
06324_135702,EXT1C0070008018000277700000214332611A,1,3,214,C4H,-99.266,97.846,0,0.348,7.922,0,TRUE,TRUE,TRUE,TRUE
06324_135702,EXT1C0070008018000277700000214332611A,1,3,214,C11,-48.274,-180.849,0,0.177,7.042,0,TRUE,TRUE,TRUE,TRUE
06324_135702,EXT1C0070008018000277700000214332611A,1,3,214,C13A,-65.47,91.822,0,0.343,6.826,0,TRUE,TRUE,TRUE,TRUE
06324_135702,EXT1C0070008018000277700000214332611A,1,3,214,C13B,-90.932,-123.171,0,0.607,6.78,0,TRUE,TRUE,TRUE,TRUE
06324_135702,EXT1C0070008018000277700000214332611A,1,3,214,C17A,65.77,-285.035,0,0.288,42.528,0,TRUE,TRUE,TRUE,TRUE
06324_135702,EXT1C0070008018000277700000214332611A,1,3,214,C17B,65.854,274.579,0,0.475,42.455,0,TRUE,TRUE,TRUE,TRUE
06324_135702,EXT1C0070008018000277700000214332611A,1,3,214,C18A,65.836,-284.977,0,0.414,36.355,0,TRUE,FALSE,TRUE,FALSE
06324_135702,EXT1C0070008018000277700000214332611A,1,3,214,C18B,65.885,274.292,0,0.659,36.34,0,FALSE,FALSE,TRUE,FALSE
06324_135702,EXT1C0070008018000277700000214332611A,1,3,214,C26A,0,344.983,36.196,0.493,7.23,0,TRUE,TRUE,TRUE,TRUE
06324_135702,EXT1C0070008018000277700000214332611A,1,3,214,C26B,0,119.9,36.207,0.551,7.3,0,FALSE,FALSE,TRUE,FALSE
06324_135702,EXT1C0070008018000277700000214332611A,1,3,214,C26C,0,-194.958,35.779,0.351,7.254,0,TRUE,TRUE,TRUE,TRUE
06324_135702,EXT1C0070008018000277700000214332611A,1,3,214,C26D,0,-344.986,35.901,0.101,7.266,0,TRUE,TRUE,TRUE,TRUE
06324_135702,EXT1C0070008018000277700000214332611A,1,3,214,C27A,0,313.99,36.204,0.409,10.052,0,TRUE,TRUE,TRUE,TRUE
06324_135702,EXT1C0070008018000277700000214332611A,1,3,214,C27B,0,245.36,36.186,0.466,10.032,0,TRUE,TRUE,TRUE,TRUE
06324_135702,EXT1C0070008018000277700000214332611A,1,3,214,C27C,0,-245.467,35.978,0.08,10.064,0,TRUE,TRUE,TRUE,TRUE
06324_135702,EXT1C0070008018000277700000214332611A,1,3,214,C27D,0,-313.682,35.949,0.643,10.01,0,FALSE,TRUE,TRUE,FALSE
06324_135702,EXT1C0070008018000277700000214332611A,1,3,214,C31A,0,0,0,0,0,0.1,TRUE,TRUE,TRUE,TRUE
06324_135702,EXT1C0070008018000277700000214332611A,1,3,214,C37A,0,0,0,0,0,3.487,TRUE,TRUE,TRUE,TRUE
06324_135702,EXT1C0070008018000277700000214332611A,1,3,214,C50A,0,0,0,0,0,0.106,TRUE,TRUE,TRUE,TRUE
06324_135702,EXT1C0070008018000277700000214332611A,1,3,214,C31B,0,0,0,0,0,0.085,TRUE,TRUE,TRUE,TRUE
06324_135702,EXT1C0070008018000277700000214332611A,1,3,214,C37B,0,0,0,0,0,3.489,TRUE,TRUE,TRUE,TRUE
06324_135702,EXT1C0070008018000277700000214332611A,1,3,214,C50B,0,0,0,0,0,0.098,TRUE,TRUE,TRUE,TRUE
06324_135702,EXT1C0070008018000277700000214332611A,1,3,214,C52,0,0,0,0,1.24764,7.62535,TRUE,TRUE,TRUE,TRUE
06324_135842,EXT1C0070008018000277700000063332611A,1,3,063,C2_3,-48.124,95.775,0,0.292,6.978,10.875,TRUE,TRUE,TRUE,TRUE
06324_135842,EXT1C0070008018000277700000063332611A,1,3,063,C4A,-99.079,-12.127,0,0.068,7.896,0,TRUE,FALSE,TRUE,FALSE
06324_135842,EXT1C0070008018000277700000063332611A,1,3,063,C4B,-99.058,-108.023,0,0.096,7.896,0,TRUE,FALSE,TRUE,FALSE
06324_135842,EXT1C0070008018000277700000063332611A,1,3,063,C4C,-84.253,-182.98,0,0.101,8.042,0,TRUE,TRUE,TRUE,TRUE
06324_135842,EXT1C0070008018000277700000063332611A,1,3,063,C4D,-28.859,-182.988,0,0.085,7.946,0,TRUE,TRUE,TRUE,TRUE
06324_135842,EXT1C0070008018000277700000063332611A,1,3,063,C4E,-28.818,-108.008,0,0.165,7.936,0,TRUE,TRUE,TRUE,TRUE
06324_135842,EXT1C0070008018000277700000063332611A,1,3,063,C4F,-28.826,-12.107,0,0.149,7.936,0,TRUE,TRUE,TRUE,TRUE
06324_135842,EXT1C0070008018000277700000063332611A,1,3,063,C4G,-28.876,97.917,0,0.059,7.91,0,TRUE,TRUE,TRUE,TRUE
06324_135842,EXT1C0070008018000277700000063332611A,1,3,063,C4H,-99.031,97.871,0,0.15,7.848,0,TRUE,FALSE,TRUE,FALSE
06324_135842,EXT1C0070008018000277700000063332611A,1,3,063,C11,-48.124,-180.856,0,0.189,7.004,0,TRUE,TRUE,TRUE,TRUE
06324_135842,EXT1C0070008018000277700000063332611A,1,3,063,C13A,-65.299,91.828,0,0.056,6.764,0,TRUE,TRUE,TRUE,TRUE
06324_135842,EXT1C0070008018000277700000063332611A,1,3,063,C13B,-90.595,-123.183,0,0.078,6.734,0,TRUE,TRUE,TRUE,TRUE
06324_135842,EXT1C0070008018000277700000063332611A,1,3,063,C17A,65.77,-285.035,0,0.288,42.528,0,TRUE,TRUE,TRUE,TRUE
06324_135842,EXT1C0070008018000277700000063332611A,1,3,063,C17B,65.702,274.406,0,0.236,42.521,0,TRUE,TRUE,TRUE,TRUE
06324_135842,EXT1C0070008018000277700000063332611A,1,3,063,C18A,65.836,-284.977,0,0.414,36.355,0,TRUE,FALSE,TRUE,FALSE
06324_135842,EXT1C0070008018000277700000063332611A,1,3,063,C18B,65.974,274.167,0,0.957,36.587,0,FALSE,FALSE,TRUE,FALSE
06324_135842,EXT1C0070008018000277700000063332611A,1,3,063,C26A,0,345.012,35.232,1.437,7.226,0,FALSE,TRUE,TRUE,FALSE
06324_135842,EXT1C0070008018000277700000063332611A,1,3,063,C26B,0,119.959,35.72,0.468,7.254,0,TRUE,TRUE,TRUE,TRUE
06324_135842,EXT1C0070008018000277700000063332611A,1,3,063,C26C,0,-194.966,35.844,0.222,7.186,0,TRUE,TRUE,TRUE,TRUE
06324_135842,EXT1C0070008018000277700000063332611A,1,3,063,C26D,0,-345.038,35.255,1.392,7.214,0,FALSE,TRUE,TRUE,FALSE
06324_135842,EXT1C0070008018000277700000063332611A,1,3,063,C27A,0,314.033,35.468,1.065,10.022,0,FALSE,TRUE,TRUE,FALSE
06324_135842,EXT1C0070008018000277700000063332611A,1,3,063,C27B,0,245.491,35.557,0.886,10.002,0,FALSE,TRUE,TRUE,FALSE
06324_135842,EXT1C0070008018000277700000063332611A,1,3,063,C27C,0,-245.487,35.719,0.563,10.042,0,FALSE,TRUE,TRUE,FALSE
06324_135842,EXT1C0070008018000277700000063332611A,1,3,063,C27D,0,-313.932,35.397,1.213,10.022,0,FALSE,TRUE,TRUE,FALSE
06324_135843,EXT1C0070008018000277700000063332611A,1,3,063,C31A,0,0,0,0,0,0,0,0,0,0
06324_135844,EXT1C0070008018000277700000063332611A,1,3,063,C37A,0,0,0,0,0,0,0,0,0,0
06324_135845,EXT1C0070008018000277700000063332611A,1,3,063,C50A,0,0,0,0,0,0,0,0,0,0
06324_135842,EXT1C0070008018000277700000063332611A,1,3,063,C31B,0,0,0,0,0,0.037,TRUE,TRUE,TRUE,TRUE
06324_135842,EXT1C0070008018000277700000063332611A,1,3,063,C37B,0,0,0,0,0,3.365,TRUE,TRUE,FALSE,FALSE
06324_135842,EXT1C0070008018000277700000063332611A,1,3,063,C50B,0,0,0,0,0,0.127,TRUE,TRUE,TRUE,TRUE
06324_135842,EXT1C0070008018000277700000063332611A,1,3,063,C52,0,0,0,0,1.25851,7.58145,TRUE,TRUE,TRUE,TRUE
06324_140022,EXT1C0070008018000277700000211405211A,1,3,211,C2_3,-48.266,95.764,0,0.132,7.036,10.942,TRUE,TRUE,TRUE,TRUE
06324_140022,EXT1C0070008018000277700000211405211A,1,3,211,C4A,-99.327,-12.093,0,0.454,7.938,0,TRUE,TRUE,TRUE,TRUE
06324_140022,EXT1C0070008018000277700000211405211A,1,3,211,C4B,-99.299,-108.013,0,0.4,7.956,0,TRUE,TRUE,TRUE,TRUE
06324_140022,EXT1C0070008018000277700000211405211A,1,3,211,C4C,-84.473,-182.965,0,0.352,7.966,0,TRUE,TRUE,TRUE,TRUE
06324_140022,EXT1C0070008018000277700000211405211A,1,3,211,C4D,-29.023,-183.002,0,0.247,8.076,0,TRUE,TRUE,TRUE,TRUE
06324_140022,EXT1C0070008018000277700000211405211A,1,3,211,C4E,-29.051,-108.034,0,0.31,8.096,0,TRUE,TRUE,TRUE,TRUE
06324_140022,EXT1C0070008018000277700000211405211A,1,3,211,C4F,-29.024,-12.061,0,0.26,8.12,0,TRUE,FALSE,TRUE,FALSE
06324_140022,EXT1C0070008018000277700000211405211A,1,3,211,C4G,-29.034,97.914,0,0.269,8.034,0,TRUE,TRUE,TRUE,TRUE
06324_140022,EXT1C0070008018000277700000211405211A,1,3,211,C4H,-99.273,97.913,0,0.347,7.874,0,TRUE,FALSE,TRUE,FALSE
06324_140022,EXT1C0070008018000277700000211405211A,1,3,211,C11,-48.314,-180.847,0,0.247,7.014,0,TRUE,TRUE,TRUE,TRUE
06324_140022,EXT1C0070008018000277700000211405211A,1,3,211,C13A,-65.484,91.852,0,0.383,6.78,0,TRUE,TRUE,TRUE,TRUE
06324_140022,EXT1C0070008018000277700000211405211A,1,3,211,C13B,-90.854,-123.144,0,0.461,6.764,0,TRUE,TRUE,TRUE,TRUE
06324_140022,EXT1C0070008018000277700000211405211A,1,3,211,C17A,65.798,-285.044,0,0.348,42.569,0,TRUE,TRUE,TRUE,TRUE
06324_140022,EXT1C0070008018000277700000211405211A,1,3,211,C17B,65.756,274.525,0,0.257,42.602,0,TRUE,TRUE,TRUE,TRUE
06324_140022,EXT1C0070008018000277700000211405211A,1,3,211,C18A,65.833,-284.944,0,0.421,36.277,0,TRUE,TRUE,TRUE,TRUE
06324_140022,EXT1C0070008018000277700000211405211A,1,3,211,C18B,65.824,274.47,0,0.393,36.176,0,TRUE,TRUE,TRUE,TRUE
06324_140022,EXT1C0070008018000277700000211405211A,1,3,211,C26A,0,345.089,35.632,0.66,7.208,0,FALSE,TRUE,TRUE,FALSE
06324_140022,EXT1C0070008018000277700000211405211A,1,3,211,C26B,0,120.07,35.744,0.436,7.278,0,TRUE,TRUE,TRUE,TRUE
06324_140022,EXT1C0070008018000277700000211405211A,1,3,211,C26C,0,-195.091,36.112,0.373,7.226,0,TRUE,TRUE,TRUE,TRUE
06324_140022,EXT1C0070008018000277700000211405211A,1,3,211,C26D,0,-345.034,36.019,0.154,7.238,0,TRUE,TRUE,TRUE,TRUE
06324_140022,EXT1C0070008018000277700000211405211A,1,3,211,C27A,0,314.073,35.647,0.721,10.012,0,FALSE,TRUE,TRUE,FALSE
06324_140022,EXT1C0070008018000277700000211405211A,1,3,211,C27B,0,245.518,35.669,0.663,10.022,0,FALSE,TRUE,TRUE,FALSE
06324_140022,EXT1C0070008018000277700000211405211A,1,3,211,C27C,0,-245.51,36.049,0.099,10.066,0,TRUE,TRUE,TRUE,TRUE
06324_140022,EXT1C0070008018000277700000211405211A,1,3,211,C27D,0,-313.68,36.076,0.657,10.03,0,FALSE,TRUE,TRUE,FALSE
06324_140022,EXT1C0070008018000277700000211405211A,1,3,211,C31A,0,0,0,0,0,0.061,TRUE,TRUE,TRUE,TRUE
06324_140022,EXT1C0070008018000277700000211405211A,1,3,211,C37A,0,0,0,0,0,3.433,TRUE,TRUE,TRUE,TRUE
06324_140022,EXT1C0070008018000277700000211405211A,1,3,211,C50A,0,0,0,0,0,0.106,TRUE,TRUE,TRUE,TRUE
06324_140022,EXT1C0070008018000277700000211405211A,1,3,211,C31B,0,0,0,0,0,0.088,TRUE,TRUE,TRUE,TRUE
